age,race,sex,income,prediction
45,Other,Female,>50K,1
23,Other,Female,<=50K,1
42,Asian-Pac-Islander,Male,<=50K,1
46,Asian-Pac-Islander,Female,>50K,1
21,Amer-Indian-Eskimo,Female,<=50K,1
56,White,Female,>50K,0
18,Amer-Indian-Eskimo,Male,>50K,1
55,Black,Male,>50K,0
90,Other,Male,<=50K,0
30,Black,Male,<=50K,1
18,Black,Female,>50K,1
68,White,Male,<=50K,0
61,White,Female,>50K,0
25,Black,Male,<=50K,1
71,Amer-Indian-Eskimo,Male,<=50K,0
21,White,Male,>50K,1
19,Other,Female,>50K,1
33,Amer-Indian-Eskimo,Female,>50K,1
29,Asian-Pac-Islander,Female,<=50K,1
29,Amer-Indian-Eskimo,Male,<=50K,1
33,Other,Male,<=50K,1
21,Amer-Indian-Eskimo,Male,>50K,1
67,Black,Male,<=50K,0
86,White,Male,>50K,0
72,Amer-Indian-Eskimo,Male,<=50K,0
52,Black,Male,>50K,1
40,Other,Female,<=50K,1
80,White,Female,>50K,0
63,White,Female,<=50K,0
60,Black,Male,<=50K,0
77,White,Male,>50K,0
27,Amer-Indian-Eskimo,Male,<=50K,1
56,Black,Male,<=50K,0
25,Amer-Indian-Eskimo,Male,<=50K,1
45,Other,Female,>50K,1
72,Black,Male,>50K,0
52,Black,Female,<=50K,1
80,Other,Male,<=50K,0
30,Other,Female,<=50K,1
50,White,Female,<=50K,1
41,Asian-Pac-Islander,Female,<=50K,1
85,Asian-Pac-Islander,Female,>50K,0
70,Asian-Pac-Islander,Female,<=50K,0
63,White,Female,>50K,0
90,Asian-Pac-Islander,Female,<=50K,0
35,Amer-Indian-Eskimo,Female,<=50K,1
51,Asian-Pac-Islander,Male,>50K,1
86,White,Female,>50K,0
73,Amer-Indian-Eskimo,Female,>50K,0
37,Other,Male,>50K,1
17,Other,Male,<=50K,0
17,Black,Male,<=50K,0
81,Black,Female,<=50K,0
25,Asian-Pac-Islander,Female,>50K,1
78,White,Female,<=50K,0
44,Amer-Indian-Eskimo,Female,<=50K,1
86,Other,Female,<=50K,0
49,White,Female,>50K,1
42,White,Male,<=50K,1
36,Other,Female,<=50K,1
59,Amer-Indian-Eskimo,Male,>50K,0
45,Black,Female,<=50K,1
39,Asian-Pac-Islander,Female,<=50K,1
31,Amer-Indian-Eskimo,Male,>50K,1
88,Black,Female,<=50K,0
32,Asian-Pac-Islander,Female,<=50K,1
43,White,Female,<=50K,1
42,Black,Male,>50K,1
78,Amer-Indian-Eskimo,Male,<=50K,0
30,White,Female,>50K,1
24,Black,Female,>50K,1
59,Amer-Indian-Eskimo,Female,<=50K,0
65,Other,Female,>50K,0
87,Other,Male,<=50K,0
61,Asian-Pac-Islander,Male,<=50K,0
45,Amer-Indian-Eskimo,Male,>50K,1
90,Asian-Pac-Islander,Female,<=50K,0
48,Asian-Pac-Islander,Female,<=50K,1
85,Amer-Indian-Eskimo,Female,>50K,0
85,Asian-Pac-Islander,Male,<=50K,0
85,Asian-Pac-Islander,Male,<=50K,0
68,Amer-Indian-Eskimo,Male,<=50K,0
61,Other,Female,>50K,0
68,Asian-Pac-Islander,Male,<=50K,0
40,Amer-Indian-Eskimo,Male,<=50K,1
39,Other,Female,<=50K,1
73,Black,Male,<=50K,0
32,Asian-Pac-Islander,Male,>50K,1
50,Black,Male,>50K,1
60,Other,Female,<=50K,0
19,Black,Female,>50K,1
85,Black,Male,>50K,0
18,Amer-Indian-Eskimo,Female,>50K,1
39,Asian-Pac-Islander,Male,<=50K,1
59,White,Male,>50K,0
81,White,Female,<=50K,0
65,Asian-Pac-Islander,Female,<=50K,0
46,Amer-Indian-Eskimo,Male,>50K,1
41,White,Female,>50K,1
66,Black,Female,<=50K,0
19,Black,Male,>50K,1
73,White,Male,>50K,0
21,Asian-Pac-Islander,Male,>50K,1
35,Other,Male,<=50K,1
90,Black,Male,<=50K,0
90,Black,Female,>50K,0
22,Other,Female,<=50K,1
20,White,Female,>50K,1
23,Black,Male,>50K,1
71,White,Male,<=50K,0
34,Black,Female,>50K,1
56,White,Male,>50K,0
75,White,Male,<=50K,0
54,White,Male,>50K,0
18,Black,Male,<=50K,1
84,Amer-Indian-Eskimo,Male,<=50K,0
32,Asian-Pac-Islander,Male,<=50K,1
62,Other,Male,<=50K,0
55,White,Female,<=50K,0
42,Other,Male,>50K,1
67,Other,Female,<=50K,0
63,Asian-Pac-Islander,Female,<=50K,0
40,Asian-Pac-Islander,Male,>50K,1
84,White,Female,>50K,0
49,Other,Male,<=50K,1
86,Black,Female,>50K,0
54,Asian-Pac-Islander,Male,<=50K,0
73,Black,Male,>50K,0
20,Black,Male,>50K,1
54,Asian-Pac-Islander,Male,<=50K,0
23,Asian-Pac-Islander,Female,<=50K,1
23,Amer-Indian-Eskimo,Male,>50K,1
35,Black,Male,<=50K,1
88,Asian-Pac-Islander,Male,<=50K,0
68,Asian-Pac-Islander,Female,>50K,0
21,Amer-Indian-Eskimo,Male,<=50K,1
84,Asian-Pac-Islander,Male,>50K,0
56,Other,Female,<=50K,0
44,Amer-Indian-Eskimo,Male,>50K,1
83,White,Female,>50K,0
24,Black,Female,>50K,1
76,White,Male,<=50K,0
80,Asian-Pac-Islander,Male,>50K,0
90,Other,Female,<=50K,0
46,Asian-Pac-Islander,Male,>50K,1
66,Asian-Pac-Islander,Female,>50K,0
30,Other,Male,<=50K,1
29,Amer-Indian-Eskimo,Male,<=50K,1
21,White,Female,<=50K,1
69,Other,Female,>50K,0
25,Amer-Indian-Eskimo,Female,<=50K,1
76,Other,Male,<=50K,0
65,Amer-Indian-Eskimo,Female,>50K,0
87,Asian-Pac-Islander,Female,<=50K,0
83,Asian-Pac-Islander,Male,<=50K,0
29,Asian-Pac-Islander,Female,>50K,1
23,Amer-Indian-Eskimo,Male,>50K,1
18,Asian-Pac-Islander,Male,<=50K,1
58,White,Female,>50K,0
58,Asian-Pac-Islander,Male,<=50K,0
38,Other,Female,>50K,1
17,Other,Female,>50K,0
37,Amer-Indian-Eskimo,Male,<=50K,1
18,Black,Male,<=50K,1
73,Asian-Pac-Islander,Female,<=50K,0
44,Other,Male,>50K,1
60,White,Male,<=50K,0
28,Other,Female,>50K,1
88,White,Male,<=50K,0
39,Amer-Indian-Eskimo,Female,<=50K,1
53,Other,Female,>50K,0
83,Asian-Pac-Islander,Male,>50K,0
48,White,Male,<=50K,1
65,Asian-Pac-Islander,Female,<=50K,0
38,Asian-Pac-Islander,Male,>50K,1
20,Other,Female,<=50K,1
29,Amer-Indian-Eskimo,Female,<=50K,1
28,White,Male,<=50K,1
72,Other,Male,<=50K,0
65,Asian-Pac-Islander,Male,>50K,0
26,Asian-Pac-Islander,Female,<=50K,1
53,Black,Female,<=50K,0
63,Black,Female,<=50K,0
81,Amer-Indian-Eskimo,Female,<=50K,0
28,Asian-Pac-Islander,Male,>50K,1
64,White,Male,<=50K,0
73,Other,Female,<=50K,0
54,Black,Female,<=50K,0
90,Asian-Pac-Islander,Male,>50K,0
76,White,Female,>50K,0
25,Amer-Indian-Eskimo,Male,<=50K,1
42,White,Male,<=50K,1
71,Asian-Pac-Islander,Male,>50K,0
75,Asian-Pac-Islander,Male,>50K,0
50,Black,Male,>50K,1
31,Other,Female,<=50K,1
84,Asian-Pac-Islander,Male,<=50K,0
53,Asian-Pac-Islander,Female,>50K,0
59,Other,Male,<=50K,0
90,Black,Male,>50K,0
78,Amer-Indian-Eskimo,Male,<=50K,0
19,Amer-Indian-Eskimo,Female,<=50K,1
56,Other,Male,<=50K,0
29,White,Male,>50K,1
33,Amer-Indian-Eskimo,Male,>50K,1
43,White,Female,>50K,1
60,Black,Female,>50K,0
90,White,Female,<=50K,0
38,White,Female,<=50K,1
37,Black,Female,>50K,1
81,Amer-Indian-Eskimo,Female,>50K,0
78,Other,Female,<=50K,0
28,Amer-Indian-Eskimo,Male,<=50K,1
70,Amer-Indian-Eskimo,Male,<=50K,0
70,Amer-Indian-Eskimo,Female,<=50K,0
45,Black,Male,>50K,1
79,White,Male,>50K,0
57,White,Male,>50K,0
87,Asian-Pac-Islander,Female,>50K,0
72,White,Female,<=50K,0
90,Amer-Indian-Eskimo,Female,<=50K,0
83,Amer-Indian-Eskimo,Female,>50K,0
49,White,Male,>50K,1
59,Asian-Pac-Islander,Male,<=50K,0
21,Black,Male,>50K,1
71,Black,Female,<=50K,0
42,White,Female,>50K,1
32,Asian-Pac-Islander,Female,>50K,1
44,White,Male,<=50K,1
60,Black,Male,<=50K,0
60,Amer-Indian-Eskimo,Female,<=50K,0
60,Amer-Indian-Eskimo,Male,>50K,0
17,Asian-Pac-Islander,Female,<=50K,0
40,Black,Female,>50K,1
44,Other,Male,<=50K,1
56,Other,Male,<=50K,0
54,White,Female,>50K,0
77,Other,Female,<=50K,0
44,Other,Male,<=50K,1
46,Black,Female,<=50K,1
17,Asian-Pac-Islander,Male,>50K,0
62,Black,Male,<=50K,0
54,Asian-Pac-Islander,Male,>50K,0
38,White,Female,<=50K,1
83,White,Male,>50K,0
83,Amer-Indian-Eskimo,Female,>50K,0
17,Black,Female,<=50K,0
58,Amer-Indian-Eskimo,Female,<=50K,0
36,Black,Male,>50K,1
45,Black,Male,>50K,1
72,Black,Female,<=50K,0
74,Amer-Indian-Eskimo,Female,<=50K,0
60,Asian-Pac-Islander,Female,<=50K,0
54,Black,Female,<=50K,0
56,Black,Male,>50K,0
62,Asian-Pac-Islander,Male,<=50K,0
60,Asian-Pac-Islander,Female,>50K,0
17,Black,Male,<=50K,0
61,White,Male,<=50K,0
70,Black,Male,<=50K,0
56,Amer-Indian-Eskimo,Female,<=50K,0
19,Asian-Pac-Islander,Male,<=50K,1
58,Amer-Indian-Eskimo,Female,>50K,0
46,White,Female,<=50K,1
37,Black,Male,<=50K,1
76,Amer-Indian-Eskimo,Male,>50K,0
55,Black,Female,>50K,0
61,Amer-Indian-Eskimo,Female,<=50K,0
52,Black,Male,>50K,1
49,Black,Female,<=50K,1
83,Asian-Pac-Islander,Female,<=50K,0
60,Other,Female,>50K,0
37,White,Female,>50K,1
62,White,Male,<=50K,0
65,Black,Male,>50K,0
55,Amer-Indian-Eskimo,Male,>50K,0
65,Amer-Indian-Eskimo,Male,>50K,0
75,White,Male,>50K,0
33,Amer-Indian-Eskimo,Male,<=50K,1
57,Amer-Indian-Eskimo,Male,>50K,0
29,Amer-Indian-Eskimo,Male,<=50K,1
29,Amer-Indian-Eskimo,Male,<=50K,1
48,Amer-Indian-Eskimo,Female,<=50K,1
68,Other,Male,>50K,0
43,White,Female,>50K,1
33,Other,Female,<=50K,1
43,Black,Female,>50K,1
28,Other,Male,>50K,1
79,Other,Female,>50K,0
57,Black,Female,<=50K,0
80,Black,Male,<=50K,0
67,Other,Female,>50K,0
19,Amer-Indian-Eskimo,Male,>50K,1
87,Other,Female,<=50K,0
76,Asian-Pac-Islander,Male,<=50K,0
54,Other,Male,>50K,0
73,Other,Male,<=50K,0
22,White,Male,<=50K,1
81,Other,Female,<=50K,0
39,Other,Male,<=50K,1
59,Amer-Indian-Eskimo,Female,<=50K,0
62,Amer-Indian-Eskimo,Male,>50K,0
59,Other,Male,>50K,0
48,Black,Female,>50K,1
61,Black,Female,<=50K,0
19,Asian-Pac-Islander,Female,>50K,1
71,Other,Male,>50K,0
74,Amer-Indian-Eskimo,Male,>50K,0
71,White,Female,>50K,0
51,Asian-Pac-Islander,Female,>50K,1
55,White,Male,>50K,0
23,Other,Female,<=50K,1
27,Other,Female,>50K,1
63,Other,Female,<=50K,0
43,Asian-Pac-Islander,Female,>50K,1
67,Amer-Indian-Eskimo,Male,<=50K,0
26,Other,Female,<=50K,1
19,White,Female,>50K,1
39,Asian-Pac-Islander,Female,>50K,1
29,Other,Female,<=50K,1
77,Other,Male,<=50K,0
32,Amer-Indian-Eskimo,Female,>50K,1
34,Asian-Pac-Islander,Male,>50K,1
32,Other,Male,<=50K,1
41,Amer-Indian-Eskimo,Female,>50K,1
54,White,Male,>50K,0
75,Other,Female,<=50K,0
58,Black,Female,<=50K,0
85,Black,Male,>50K,0
68,White,Female,<=50K,0
39,White,Female,<=50K,1
58,White,Male,>50K,0
29,Black,Male,>50K,1
65,White,Male,>50K,0
71,Other,Female,>50K,0
62,Other,Female,<=50K,0
38,Asian-Pac-Islander,Male,<=50K,1
45,Black,Female,>50K,1
84,Other,Male,>50K,0
79,Amer-Indian-Eskimo,Male,>50K,0
35,White,Male,>50K,1
23,Black,Male,>50K,1
19,Asian-Pac-Islander,Male,>50K,1
23,White,Male,>50K,1
20,White,Male,>50K,1
70,White,Female,<=50K,0
74,Other,Female,>50K,0
88,Amer-Indian-Eskimo,Female,>50K,0
51,White,Female,<=50K,1
43,Asian-Pac-Islander,Male,>50K,1
24,Other,Female,<=50K,1
34,Asian-Pac-Islander,Female,<=50K,1
37,Black,Male,>50K,1
48,White,Male,<=50K,1
17,Black,Female,<=50K,0
90,Other,Male,<=50K,0
71,Black,Female,<=50K,0
37,Black,Female,<=50K,1
79,Other,Male,<=50K,0
28,Black,Male,>50K,1
27,Asian-Pac-Islander,Male,>50K,1
42,Black,Female,<=50K,1
66,White,Female,<=50K,0
78,Black,Female,<=50K,0
87,Black,Male,<=50K,0
28,White,Female,>50K,1
21,Other,Female,>50K,1
24,Other,Female,<=50K,1
28,Amer-Indian-Eskimo,Male,<=50K,1
42,Amer-Indian-Eskimo,Male,<=50K,1
81,White,Female,>50K,0
22,Amer-Indian-Eskimo,Male,<=50K,1
83,White,Female,<=50K,0
70,White,Female,<=50K,0
29,Black,Male,<=50K,1
74,Black,Male,<=50K,0
82,White,Female,<=50K,0
90,Amer-Indian-Eskimo,Male,>50K,0
83,Asian-Pac-Islander,Female,>50K,0
29,Other,Female,<=50K,1
21,Other,Female,<=50K,1
66,White,Male,<=50K,0
63,Asian-Pac-Islander,Male,>50K,0
86,Black,Male,<=50K,0
77,Amer-Indian-Eskimo,Female,<=50K,0
88,Other,Female,>50K,0
20,Black,Female,>50K,1
21,Amer-Indian-Eskimo,Female,<=50K,1
90,Amer-Indian-Eskimo,Male,>50K,0
35,Black,Female,<=50K,1
32,White,Male,<=50K,1
38,White,Female,>50K,1
75,Black,Female,>50K,0
79,Other,Female,>50K,0
27,Black,Male,>50K,1
41,Asian-Pac-Islander,Female,>50K,1
18,White,Male,>50K,1
42,Other,Male,<=50K,1
33,White,Male,>50K,1
83,Other,Male,<=50K,0
59,White,Female,<=50K,0
69,Amer-Indian-Eskimo,Female,<=50K,0
90,Amer-Indian-Eskimo,Male,<=50K,0
28,White,Female,<=50K,1
72,Other,Female,>50K,0
78,Black,Female,>50K,0
78,Asian-Pac-Islander,Female,>50K,0
50,Other,Female,<=50K,1
17,Other,Male,>50K,0
21,Black,Female,<=50K,1
46,Black,Female,>50K,1
17,Other,Male,>50K,0
88,Amer-Indian-Eskimo,Male,>50K,0
50,Other,Female,>50K,1
28,Black,Female,<=50K,1
20,White,Female,<=50K,1
78,Other,Male,>50K,0
82,Black,Female,>50K,0
55,White,Female,>50K,0
31,Amer-Indian-Eskimo,Male,>50K,1
28,Other,Male,<=50K,1
34,Other,Female,>50K,1
49,Other,Male,>50K,1
65,Other,Female,>50K,0
87,Amer-Indian-Eskimo,Female,<=50K,0
44,White,Male,>50K,1
82,White,Female,<=50K,0
40,Other,Female,>50K,1
70,Black,Male,>50K,0
27,Asian-Pac-Islander,Female,<=50K,1
40,Asian-Pac-Islander,Male,>50K,1
71,Asian-Pac-Islander,Female,>50K,0
44,Amer-Indian-Eskimo,Female,<=50K,1
27,White,Female,<=50K,1
40,Asian-Pac-Islander,Female,>50K,1
82,Black,Male,>50K,0
63,Amer-Indian-Eskimo,Female,>50K,0
19,Amer-Indian-Eskimo,Male,<=50K,1
62,Other,Male,<=50K,0
34,Black,Female,>50K,1
32,Other,Male,>50K,1
73,White,Female,>50K,0
23,White,Male,>50K,1
35,Other,Female,>50K,1
20,White,Male,<=50K,1
20,Asian-Pac-Islander,Female,<=50K,1
55,Black,Male,>50K,0
79,Asian-Pac-Islander,Female,<=50K,0
23,Black,Male,>50K,1
68,White,Male,<=50K,0
20,Other,Female,<=50K,1
87,Asian-Pac-Islander,Male,>50K,0
23,Other,Male,>50K,1
74,Other,Female,<=50K,0
58,Amer-Indian-Eskimo,Male,<=50K,0
73,Asian-Pac-Islander,Female,<=50K,0
64,Other,Female,>50K,0
34,Amer-Indian-Eskimo,Male,>50K,1
37,Amer-Indian-Eskimo,Female,>50K,1
73,White,Female,>50K,0
35,Other,Female,<=50K,1
77,Amer-Indian-Eskimo,Female,<=50K,0
32,Amer-Indian-Eskimo,Female,>50K,1
59,Black,Male,>50K,0
88,Other,Male,>50K,0
49,Asian-Pac-Islander,Male,>50K,1
81,Black,Female,<=50K,0
73,Amer-Indian-Eskimo,Female,>50K,0
28,White,Male,<=50K,1
20,Asian-Pac-Islander,Female,>50K,1
60,Amer-Indian-Eskimo,Male,>50K,0
63,White,Female,<=50K,0
65,White,Female,<=50K,0
82,Asian-Pac-Islander,Male,<=50K,0
58,Asian-Pac-Islander,Female,<=50K,0
84,Black,Male,>50K,0
43,Black,Female,<=50K,1
25,White,Male,<=50K,1
29,Other,Male,<=50K,1
86,Asian-Pac-Islander,Male,<=50K,0
85,Other,Male,>50K,0
18,Asian-Pac-Islander,Male,<=50K,1
46,Asian-Pac-Islander,Male,>50K,1
48,Other,Male,>50K,1
45,Black,Female,<=50K,1
23,Asian-Pac-Islander,Female,>50K,1
32,Amer-Indian-Eskimo,Male,>50K,1
83,Asian-Pac-Islander,Male,>50K,0
72,Other,Female,>50K,0
47,Black,Male,<=50K,1
63,Other,Male,>50K,0
48,Amer-Indian-Eskimo,Male,>50K,1
50,Black,Female,<=50K,1
67,Amer-Indian-Eskimo,Female,>50K,0
55,Black,Male,>50K,0
46,Black,Female,>50K,1
29,Amer-Indian-Eskimo,Female,<=50K,1
62,Other,Female,<=50K,0
85,Asian-Pac-Islander,Female,<=50K,0
76,White,Male,<=50K,0
44,Other,Female,<=50K,1
27,Other,Male,<=50K,1
59,Black,Male,>50K,0
64,Amer-Indian-Eskimo,Female,<=50K,0
67,Asian-Pac-Islander,Female,>50K,0
21,Other,Male,<=50K,1
90,White,Female,>50K,0
35,Asian-Pac-Islander,Female,>50K,1
39,Black,Female,<=50K,1
59,Amer-Indian-Eskimo,Male,<=50K,0
61,Other,Male,>50K,0
90,Amer-Indian-Eskimo,Female,>50K,0
76,Asian-Pac-Islander,Male,>50K,0
82,White,Male,>50K,0
68,Black,Female,<=50K,0
58,Amer-Indian-Eskimo,Male,>50K,0
90,Asian-Pac-Islander,Male,<=50K,0
50,Asian-Pac-Islander,Male,>50K,1
34,Black,Male,>50K,1
49,White,Female,>50K,1
31,White,Female,>50K,1
74,Asian-Pac-Islander,Female,>50K,0
63,Other,Female,<=50K,0
35,Amer-Indian-Eskimo,Female,>50K,1
56,Asian-Pac-Islander,Female,<=50K,0
74,Amer-Indian-Eskimo,Male,>50K,0
30,Black,Male,<=50K,1
72,Black,Female,<=50K,0
60,Asian-Pac-Islander,Male,<=50K,0
57,Amer-Indian-Eskimo,Female,<=50K,0
69,Other,Female,>50K,0
40,Other,Female,<=50K,1
32,Amer-Indian-Eskimo,Female,>50K,1
38,White,Male,<=50K,1
71,White,Female,>50K,0
87,Asian-Pac-Islander,Female,>50K,0
60,White,Male,>50K,0
74,White,Male,>50K,0
90,Black,Female,>50K,0
81,Asian-Pac-Islander,Female,>50K,0
33,Amer-Indian-Eskimo,Female,>50K,1
40,Other,Female,>50K,1
65,Black,Male,<=50K,0
19,Other,Female,>50K,1
44,White,Female,>50K,1
57,Other,Male,<=50K,0
73,Amer-Indian-Eskimo,Female,<=50K,0
58,Black,Male,<=50K,0
41,Amer-Indian-Eskimo,Female,<=50K,1
75,White,Male,>50K,0
52,Amer-Indian-Eskimo,Female,<=50K,1
41,White,Male,<=50K,1
17,Asian-Pac-Islander,Female,<=50K,0
59,Black,Female,<=50K,0
22,White,Female,>50K,1
55,Asian-Pac-Islander,Male,<=50K,0
75,White,Female,<=50K,0
59,Black,Female,<=50K,0
66,White,Male,<=50K,0
90,Black,Female,<=50K,0
84,Asian-Pac-Islander,Female,>50K,0
73,White,Male,>50K,0
82,White,Male,>50K,0
29,Black,Male,>50K,1
21,Asian-Pac-Islander,Male,>50K,1
18,Other,Female,>50K,1
18,Amer-Indian-Eskimo,Female,<=50K,1
28,Asian-Pac-Islander,Female,>50K,1
26,Other,Female,>50K,1
70,Other,Male,>50K,0
85,White,Male,<=50K,0
49,Black,Male,>50K,1
22,Asian-Pac-Islander,Female,>50K,1
83,Amer-Indian-Eskimo,Female,<=50K,0
27,White,Female,<=50K,1
21,Asian-Pac-Islander,Male,>50K,1
70,Asian-Pac-Islander,Male,<=50K,0
17,White,Male,>50K,0
70,Asian-Pac-Islander,Male,>50K,0
87,Black,Male,<=50K,0
31,Other,Male,<=50K,1
17,Amer-Indian-Eskimo,Female,>50K,0
90,White,Male,<=50K,0
41,Amer-Indian-Eskimo,Female,>50K,1
17,Amer-Indian-Eskimo,Female,>50K,0
65,Black,Female,>50K,0
54,White,Female,<=50K,0
90,Amer-Indian-Eskimo,Male,>50K,0
66,White,Male,>50K,0
70,White,Female,>50K,0
71,Asian-Pac-Islander,Female,<=50K,0
21,Black,Female,>50K,1
24,Asian-Pac-Islander,Male,<=50K,1
43,Asian-Pac-Islander,Male,>50K,1
59,Other,Male,>50K,0
90,Amer-Indian-Eskimo,Male,>50K,0
63,White,Female,<=50K,0
17,Amer-Indian-Eskimo,Female,>50K,0
26,Asian-Pac-Islander,Male,>50K,1
32,Other,Female,>50K,1
24,Black,Female,>50K,1
45,Black,Male,<=50K,1
86,Black,Male,>50K,0
69,White,Male,>50K,0
48,White,Male,<=50K,1
22,Other,Male,<=50K,1
86,Amer-Indian-Eskimo,Male,>50K,0
71,Amer-Indian-Eskimo,Female,>50K,0
38,Asian-Pac-Islander,Male,<=50K,1
61,Asian-Pac-Islander,Female,>50K,0
43,Asian-Pac-Islander,Male,>50K,1
27,Black,Female,<=50K,1
27,Asian-Pac-Islander,Male,<=50K,1
43,Asian-Pac-Islander,Female,<=50K,1
84,Asian-Pac-Islander,Female,>50K,0
35,Other,Male,>50K,1
51,White,Female,>50K,1
78,Other,Female,>50K,0
25,Amer-Indian-Eskimo,Male,>50K,1
67,White,Female,>50K,0
30,White,Male,<=50K,1
23,Other,Male,<=50K,1
65,White,Male,<=50K,0
32,Asian-Pac-Islander,Female,>50K,1
69,Amer-Indian-Eskimo,Male,<=50K,0
36,Asian-Pac-Islander,Male,<=50K,1
81,Black,Female,<=50K,0
20,Black,Male,>50K,1
73,Other,Male,<=50K,0
43,Asian-Pac-Islander,Male,>50K,1
90,Black,Female,>50K,0
90,Other,Female,<=50K,0
54,Amer-Indian-Eskimo,Male,<=50K,0
62,Amer-Indian-Eskimo,Male,>50K,0
21,White,Male,>50K,1
30,Other,Male,>50K,1
88,Other,Male,<=50K,0
45,Amer-Indian-Eskimo,Male,>50K,1
59,Asian-Pac-Islander,Male,<=50K,0
30,Amer-Indian-Eskimo,Male,<=50K,1
24,White,Female,<=50K,1
60,Black,Female,>50K,0
52,Other,Male,<=50K,1
22,Black,Male,<=50K,1
67,White,Male,>50K,0
82,Asian-Pac-Islander,Female,<=50K,0
66,Asian-Pac-Islander,Female,>50K,0
56,Other,Male,>50K,0
75,Black,Male,<=50K,0
52,Asian-Pac-Islander,Female,>50K,1
67,Other,Male,<=50K,0
31,White,Male,<=50K,1
44,Asian-Pac-Islander,Male,>50K,1
73,White,Male,<=50K,0
28,White,Male,<=50K,1
88,Asian-Pac-Islander,Male,<=50K,0
41,Black,Male,>50K,1
78,Amer-Indian-Eskimo,Female,<=50K,0
76,Asian-Pac-Islander,Female,<=50K,0
79,Black,Male,>50K,0
21,White,Female,<=50K,1
35,Black,Female,>50K,1
88,Black,Female,<=50K,0
65,Black,Male,<=50K,0
55,Amer-Indian-Eskimo,Male,<=50K,0
42,Amer-Indian-Eskimo,Male,<=50K,1
30,Asian-Pac-Islander,Female,<=50K,1
48,Black,Male,>50K,1
37,Asian-Pac-Islander,Female,<=50K,1
60,Asian-Pac-Islander,Female,<=50K,0
80,White,Female,>50K,0
78,White,Female,>50K,0
22,Black,Male,>50K,1
20,White,Male,<=50K,1
52,Other,Female,<=50K,1
88,Asian-Pac-Islander,Male,>50K,0
39,Black,Male,<=50K,1
42,White,Male,<=50K,1
45,White,Male,<=50K,1
55,Black,Male,>50K,0
63,Other,Female,<=50K,0
69,Black,Male,<=50K,0
65,Asian-Pac-Islander,Female,>50K,0
29,White,Male,>50K,1
30,Other,Male,>50K,1
66,Amer-Indian-Eskimo,Female,>50K,0
70,Other,Female,>50K,0
69,Amer-Indian-Eskimo,Female,>50K,0
85,Amer-Indian-Eskimo,Female,<=50K,0
34,Asian-Pac-Islander,Male,<=50K,1
24,Asian-Pac-Islander,Female,<=50K,1
79,Amer-Indian-Eskimo,Male,>50K,0
70,Black,Male,<=50K,0
19,Asian-Pac-Islander,Male,>50K,1
35,White,Female,>50K,1
75,Amer-Indian-Eskimo,Male,<=50K,0
77,Amer-Indian-Eskimo,Male,>50K,0
81,Asian-Pac-Islander,Female,<=50K,0
71,White,Male,<=50K,0
45,White,Female,>50K,1
32,Black,Female,>50K,1
66,Black,Female,>50K,0
27,White,Female,>50K,1
55,Other,Female,>50K,0
34,Amer-Indian-Eskimo,Female,>50K,1
81,Amer-Indian-Eskimo,Female,<=50K,0
25,Asian-Pac-Islander,Male,<=50K,1
78,Asian-Pac-Islander,Male,>50K,0
60,Other,Female,<=50K,0
44,White,Female,>50K,1
87,Black,Male,<=50K,0
19,Black,Female,<=50K,1
21,Black,Female,>50K,1
39,Asian-Pac-Islander,Female,<=50K,1
72,White,Female,>50K,0
27,Other,Male,>50K,1
51,Asian-Pac-Islander,Female,>50K,1
25,Amer-Indian-Eskimo,Female,>50K,1
82,Black,Male,<=50K,0
59,Black,Female,>50K,0
67,Black,Female,>50K,0
88,Amer-Indian-Eskimo,Male,>50K,0
48,White,Male,<=50K,1
66,Asian-Pac-Islander,Female,>50K,0
28,Asian-Pac-Islander,Female,<=50K,1
69,Amer-Indian-Eskimo,Male,>50K,0
58,Asian-Pac-Islander,Male,<=50K,0
78,Other,Female,<=50K,0
84,White,Female,>50K,0
36,Amer-Indian-Eskimo,Female,<=50K,1
86,Other,Male,>50K,0
54,Amer-Indian-Eskimo,Female,<=50K,0
59,Other,Female,<=50K,0
66,Asian-Pac-Islander,Male,>50K,0
29,White,Female,<=50K,1
65,Black,Female,>50K,0
64,Asian-Pac-Islander,Male,>50K,0
26,Asian-Pac-Islander,Male,<=50K,1
62,Black,Female,>50K,0
18,Asian-Pac-Islander,Male,<=50K,1
67,White,Male,>50K,0
78,Black,Male,<=50K,0
26,Black,Female,>50K,1
28,Asian-Pac-Islander,Male,<=50K,1
53,Black,Male,>50K,0
35,White,Male,>50K,1
24,Amer-Indian-Eskimo,Female,<=50K,1
34,Amer-Indian-Eskimo,Female,<=50K,1
48,White,Female,>50K,1
63,Amer-Indian-Eskimo,Male,<=50K,0
73,White,Female,<=50K,0
48,Asian-Pac-Islander,Female,<=50K,1
38,White,Male,>50K,1
50,Black,Female,<=50K,1
18,Other,Male,<=50K,1
64,Amer-Indian-Eskimo,Male,>50K,0
24,Asian-Pac-Islander,Male,<=50K,1
72,Asian-Pac-Islander,Male,>50K,0
45,Black,Female,>50K,1
72,Amer-Indian-Eskimo,Male,>50K,0
67,White,Female,<=50K,0
18,White,Female,>50K,1
19,Other,Male,<=50K,1
74,Asian-Pac-Islander,Male,<=50K,0
30,White,Male,<=50K,1
49,Black,Female,>50K,1
18,Amer-Indian-Eskimo,Female,>50K,1
